===============================================================================
Id,newsRACE,len,datetime,open,high,low,close,volume,openinterest,sentiment,MA_cross_Sentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
4625,newsRACE,4625,2021-04-14 17:38:00,207.49000549316406,207.5,207.49000549316406,207.5,0.04561031469236276,,-0.027399625109084072,MA_cross_Sentiment,4625,737894.7347222222,Broker,4625,1219.6642456054688,1012.1642456054688,BuySell,4625,,,Trades - Net Profit/Loss,4625,,,DrawDown,4625,0.0543113028170489,1.9156066817747963
4626,newsRACE,4626,2021-04-14 17:40:00,207.5,207.5,207.5,207.5,0.04798989098201764,,-0.02708481982225988,MA_cross_Sentiment,4626,737894.7361111111,Broker,4626,1219.6642456054688,1012.1642456054688,BuySell,4626,,,Trades - Net Profit/Loss,4626,,,DrawDown,4626,0.0543113028170489,1.9156066817747963
4627,newsRACE,4627,2021-04-14 17:42:00,207.49000549316406,207.49000549316406,207.49000549316406,207.49000549316406,0.05040934853853368,,-0.026757250521534118,MA_cross_Sentiment,4627,737894.7375,Broker,4627,1219.6642456054688,1012.1742401123047,BuySell,4627,,,Trades - Net Profit/Loss,4627,,,DrawDown,4627,0.05332439987788319,1.9156066817747963
4628,newsRACE,4628,2021-04-14 17:44:00,207.5,207.5,207.49000549316406,207.5,0.052868687361910915,,-0.02641691720690678,MA_cross_Sentiment,4628,737894.7388888889,Broker,4628,1219.6642456054688,1012.1642456054688,BuySell,4628,,,Trades - Net Profit/Loss,4628,,,DrawDown,4628,0.0543113028170489,1.9156066817747963
4629,newsRACE,4629,2021-04-14 17:46:00,207.4550018310547,207.47320556640625,207.4550018310547,207.47320556640625,0.05536790745214937,,-0.02606381987837785,MA_cross_Sentiment,4629,737894.7402777778,Broker,4629,1219.6642456054688,1012.1910400390625,BuySell,4629,,,Trades - Net Profit/Loss,4629,,,DrawDown,4629,0.05166549890685809,1.9156066817747963
4630,newsRACE,4630,2021-04-14 17:48:00,207.5,207.5,207.22000122070312,207.24960327148438,0.05790700880924901,,-0.025697958535947342,MA_cross_Sentiment,4630,737894.7416666667,Broker,4630,1219.6642456054688,1012.4146423339844,BuySell,4630,,,Trades - Net Profit/Loss,4630,,,DrawDown,4630,0.029585994066347782,1.9156066817747963
4631,newsRACE,4631,2021-04-14 17:50:00,207.27000427246094,207.27000427246094,207.0,207.0,0.06048599143320976,,-0.02531933317961526,MA_cross_Sentiment,4631,737894.7430555555,Broker,4631,1219.6642456054688,1012.6642456054688,BuySell,4631,,,Trades - Net Profit/Loss,4631,,,DrawDown,4631,0.004939034861962112,1.9156066817747963
4632,newsRACE,4632,2021-04-14 17:52:00,207.24000549316406,207.25,207.1199951171875,207.1199951171875,0.06310485532403182,,-0.024927943809381597,MA_cross_Sentiment,4632,737894.7444444444,Broker,4632,1219.6642456054688,1012.5442504882812,BuySell,4632,,,Trades - Net Profit/Loss,4632,,,DrawDown,4632,0.01678789702012869,1.9156066817747963
4633,newsRACE,4633,2021-04-14 17:54:00,207.25,207.25,207.1573944091797,207.1573944091797,0.06576360048171498,,-0.024523790425246363,MA_cross_Sentiment,4633,737894.7458333333,Broker,4633,1219.6642456054688,1012.5068511962891,BuySell,4633,,,Trades - Net Profit/Loss,4633,,,DrawDown,4633,0.020480872751266317,1.9156066817747963
4634,newsRACE,4634,2021-04-14 17:56:00,207.1750030517578,207.1750030517578,207.02999877929688,207.11000061035156,0.06846222690625936,,-0.02410687302720952,MA_cross_Sentiment,4634,737894.7472222223,Broker,4634,1219.6642456054688,1012.5542449951172,BuySell,4634,,,Trades - Net Profit/Loss,4634,,,DrawDown,4634,0.015800994080962985,1.9156066817747963
4635,newsRACE,4635,2021-04-14 17:58:00,207.0,207.0800018310547,206.9199981689453,206.9199981689453,0.07120073459766485,,-0.023677191615271133,MA_cross_Sentiment,4635,737894.7486111111,Broker,4635,1219.6642456054688,1012.7442474365234,BuySell,4635,,,Trades - Net Profit/Loss,4635,,,DrawDown,4635,0.0,1.9156066817747963
4636,newsRACE,4636,2021-04-14 18:00:00,207.11000061035156,207.1750030517578,207.11000061035156,207.1750030517578,0.07397912355593164,,-0.023234746189431152,MA_cross_Sentiment,4636,737894.75,Broker,4636,1219.6642456054688,1012.4892425537109,BuySell,4636,,,Trades - Net Profit/Loss,4636,,,DrawDown,4636,0.025179593313709062,1.9156066817747963
4637,newsRACE,4637,2021-04-14 18:02:00,207.1750030517578,207.17999267578125,207.1750030517578,207.17999267578125,0.07679739378105954,,-0.022779536749689577,MA_cross_Sentiment,4637,737894.7513888889,Broker,4637,1219.6642456054688,1012.4842529296875,BuySell,4637,,,Trades - Net Profit/Loss,4637,,,DrawDown,4637,0.025672276835345183,1.9156066817747963
4638,newsRACE,4638,2021-04-14 18:04:00,207.22000122070312,207.25,207.17999267578125,207.17999267578125,0.07965554527304863,,-0.022311563296046437,MA_cross_Sentiment,4638,737894.7527777777,Broker,4638,1219.6642456054688,1012.4842529296875,BuySell,4638,,,Trades - Net Profit/Loss,4638,,,DrawDown,4638,0.025672276835345183,1.9156066817747963
4639,newsRACE,4639,2021-04-14 18:06:00,207.11000061035156,207.1199951171875,207.05999755859375,207.1199951171875,0.08255357803189894,,-0.021830825828501696,MA_cross_Sentiment,4639,737894.7541666667,Broker,4639,1219.6642456054688,1012.5442504882812,BuySell,4639,,,Trades - Net Profit/Loss,4639,,,DrawDown,4639,0.019748021156222154,1.9156066817747963
4640,newsRACE,4640,2021-04-14 18:08:00,207.14999389648438,207.17999267578125,207.08999633789062,207.08999633789062,0.08549149205761042,,-0.021337324347055382,MA_cross_Sentiment,4640,737894.7555555556,Broker,4640,1219.6642456054688,1012.5742492675781,BuySell,4640,,,Trades - Net Profit/Loss,4640,,,DrawDown,4640,0.016785893316660642,1.9156066817747963
4641,newsRACE,4641,2021-04-14 18:10:00,207.0800018310547,207.0800018310547,207.0800018310547,207.0800018310547,0.08846928735018308,,-0.02083105885170749,MA_cross_Sentiment,4641,737894.7569444445,Broker,4641,1219.6642456054688,1012.5842437744141,BuySell,4641,,,Trades - Net Profit/Loss,4641,,,DrawDown,4641,0.0157990195959522,1.9156066817747963
4642,newsRACE,4642,2021-04-14 18:12:00,207.25,207.25,207.19000244140625,207.25,0.09148696390961691,,-0.02031202934245803,MA_cross_Sentiment,4642,737894.7583333333,Broker,4642,1219.6642456054688,1012.4142456054688,BuySell,4642,,,Trades - Net Profit/Loss,4642,,,DrawDown,4642,0.03258491291261285,1.9156066817747963
4643,newsRACE,4643,2021-04-14 18:14:00,207.25,207.25,207.16000366210938,207.16000366210938,0.09454452173591193,,-0.019780235819306997,MA_cross_Sentiment,4643,737894.7597222222,Broker,4643,1219.6642456054688,1012.5042419433594,BuySell,4643,,,Trades - Net Profit/Loss,4643,,,DrawDown,4643,0.023698529393928303,1.9156066817747963
4644,newsRACE,4644,2021-04-14 18:16:00,207.0,207.11000061035156,206.9600067138672,207.11000061035156,0.09764196082906823,,-0.019235678282254337,MA_cross_Sentiment,4644,737894.7611111111,Broker,4644,1219.6642456054688,1012.5542449951172,BuySell,4644,,,Trades - Net Profit/Loss,4644,,,DrawDown,4644,0.018761147435513718,1.9156066817747963
4645,newsRACE,4645,2021-04-14 18:18:00,207.05999755859375,207.05999755859375,206.89999389648438,206.9949951171875,0.1007792811890856,,-0.018678356731300146,MA_cross_Sentiment,4645,737894.7625,Broker,4645,1219.6642456054688,1012.6692504882812,BuySell,4645,,,Trades - Net Profit/Loss,4645,,,DrawDown,4645,0.007405319598903784,1.9156066817747963
4646,newsRACE,4646,2021-04-14 18:20:00,207.1699981689453,207.17999267578125,207.16000366210938,207.17999267578125,0.10395648281596417,,-0.018108271166444347,MA_cross_Sentiment,4646,737894.7638888889,Broker,4646,1219.6642456054688,1012.4842529296875,BuySell,4646,,,Trades - Net Profit/Loss,4646,,,DrawDown,4646,0.025672276835345183,1.9156066817747963
4647,newsRACE,4647,2021-04-14 18:22:00,207.19000244140625,207.19000244140625,207.19000244140625,207.19000244140625,0.10717356570970396,,-0.01752542158768699,MA_cross_Sentiment,4647,737894.7652777778,Broker,4647,1219.6642456054688,1012.4742431640625,BuySell,4647,,,Trades - Net Profit/Loss,4647,,,DrawDown,4647,0.02666065723348982,1.9156066817747963
4648,newsRACE,4648,2021-04-14 18:24:00,207.22000122070312,207.22999572753906,207.22000122070312,207.22999572753906,0.11043052987030497,,-0.01692980799502803,MA_cross_Sentiment,4648,737894.7666666667,Broker,4648,1219.6642456054688,1012.4342498779297,BuySell,4648,,,Trades - Net Profit/Loss,4648,,,DrawDown,4648,0.03060965879375977,1.9156066817747963
4649,newsRACE,4649,2021-04-14 18:26:00,207.24000549316406,207.24000549316406,207.17999267578125,207.24000549316406,0.11372737529776711,,-0.01632143038846748,MA_cross_Sentiment,4649,737894.7680555555,Broker,4649,1219.6642456054688,1012.4242401123047,BuySell,4649,,,Trades - Net Profit/Loss,4649,,,DrawDown,4649,0.0315980391919044,1.9156066817747963
4650,newsRACE,4650,2021-04-14 18:28:00,207.25,208.0,207.25,207.74000549316406,0.1170641019920905,,-0.015700288768005367,MA_cross_Sentiment,4650,737894.7694444444,Broker,4650,1219.6642456054688,1011.9242401123047,BuySell,4650,,,Trades - Net Profit/Loss,4650,,,DrawDown,4650,0.0809688454211779,1.9156066817747963
4651,newsRACE,4651,2021-04-14 18:30:00,207.92999267578125,207.92999267578125,207.33999633789062,207.33999633789062,0.12044070995327497,,-0.015066383133641684,MA_cross_Sentiment,4651,737894.7708333334,Broker,4651,1219.6642456054688,1012.3242492675781,BuySell,4651,,,Trades - Net Profit/Loss,4651,,,DrawDown,4651,0.041471296431297384,1.9156066817747963
4652,newsRACE,4652,2021-04-14 18:32:00,207.57000732421875,207.57000732421875,207.57000732421875,207.57000732421875,0.12385719918132065,,-0.0144197134853764,MA_cross_Sentiment,4652,737894.7722222222,Broker,4652,1219.6642456054688,1012.09423828125,BuySell,4652,,,Trades - Net Profit/Loss,4652,,,DrawDown,4652,0.06418295210451724,1.9156066817747963
4653,newsRACE,4653,2021-04-14 18:34:00,207.72999572753906,207.74000549316406,207.5399932861328,207.58999633789062,0.12731356967622756,,-0.013760279823209563,MA_cross_Sentiment,4653,737894.7736111111,Broker,4653,1219.6642456054688,1012.0742492675781,BuySell,4653,,,Trades - Net Profit/Loss,4653,,,DrawDown,4653,0.06615669954593413,1.9156066817747963
4654,newsRACE,4654,2021-04-14 18:36:00,207.73500061035156,207.9199981689453,207.5800018310547,207.69500732421875,0.1308098214379957,,-0.013088082147141106,MA_cross_Sentiment,4654,737894.775,Broker,4654,1219.6642456054688,1011.96923828125,BuySell,4654,,,Trades - Net Profit/Loss,4654,,,DrawDown,4654,0.07652565366183563,1.9156066817747963
4655,newsRACE,4655,2021-04-14 18:38:00,207.72999572753906,207.8300018310547,207.63999938964844,207.63999938964844,0.13434595446662495,,-0.012403120457171103,MA_cross_Sentiment,4655,737894.776388889,Broker,4655,1219.6642456054688,1012.0242462158203,BuySell,4655,,,Trades - Net Profit/Loss,4655,,,DrawDown,4655,0.07109408150434872,1.9156066817747963
4656,newsRACE,4656,2021-04-14 18:40:00,207.76499938964844,207.99000549316406,207.76499938964844,207.99000549316406,0.13792196876211535,,-0.011705394753299507,MA_cross_Sentiment,4656,737894.7777777778,Broker,4656,1219.6642456054688,1011.6742401123047,BuySell,4656,,,Trades - Net Profit/Loss,4656,,,DrawDown,4656,0.10565424853581463,1.9156066817747963
4657,newsRACE,4657,2021-04-14 18:42:00,207.8800048828125,208.36000061035156,207.8800048828125,208.25039672851562,0.14153786432446705,,-0.010994905035526331,MA_cross_Sentiment,4657,737894.7791666667,Broker,4657,1219.6642456054688,1011.4138488769531,BuySell,4657,,,Trades - Net Profit/Loss,4657,,,DrawDown,4657,0.13136569898450093,1.9156066817747963
4658,newsRACE,4658,2021-04-14 18:44:00,208.22000122070312,208.32000732421875,208.16000366210938,208.24000549316406,0.14519364115367986,,-0.010271651303851562,MA_cross_Sentiment,4658,737894.7805555556,Broker,4658,1219.6642456054688,1011.4242401123047,BuySell,4658,,,Trades - Net Profit/Loss,4658,,,DrawDown,4658,0.1303396516504514,1.9156066817747963
4659,newsRACE,4659,2021-04-14 18:46:00,208.1999969482422,208.22500610351562,208.1649932861328,208.22500610351562,0.14888929924975383,,-0.009535633558275254,MA_cross_Sentiment,4659,737894.7819444444,Broker,4659,1219.6642456054688,1011.4392395019531,BuySell,4659,,,Trades - Net Profit/Loss,4659,,,DrawDown,4659,0.12885858773067063,1.9156066817747963
4660,newsRACE,4660,2021-04-14 18:48:00,208.18499755859375,208.18499755859375,208.07000732421875,208.07000732421875,0.15262483861268905,,-0.008786851798797318,MA_cross_Sentiment,4660,737894.7833333333,Broker,4660,1219.6642456054688,1011.59423828125,BuySell,4660,,,Trades - Net Profit/Loss,4660,,,DrawDown,4660,0.11355375833379074,1.9156066817747963
4661,newsRACE,4661,2021-04-14 18:50:00,208.0500030517578,208.17999267578125,208.0500030517578,208.17999267578125,0.15640025924248543,,-0.00802530602541781,MA_cross_Sentiment,4661,737894.7847222222,Broker,4661,1219.6642456054688,1011.4842529296875,BuySell,4661,,,Trades - Net Profit/Loss,4661,,,DrawDown,4661,0.12441388929389216,1.9156066817747963
4662,newsRACE,4662,2021-04-14 18:52:00,208.16000366210938,208.30569458007812,208.1199951171875,208.30569458007812,0.16021556113914304,,-0.007250996238136735,MA_cross_Sentiment,4662,737894.786111111,Broker,4662,1219.6642456054688,1011.3585510253906,BuySell,4662,,,Trades - Net Profit/Loss,4662,,,DrawDown,4662,0.13682589801327555,1.9156066817747963
4663,newsRACE,4663,2021-04-14 18:54:00,208.30999755859375,208.30999755859375,208.1999969482422,208.24000549316406,0.16407074430266172,,-0.006463922436954074,MA_cross_Sentiment,4663,737894.7875,Broker,4663,1219.6642456054688,1011.4242401123047,BuySell,4663,,,Trades - Net Profit/Loss,4663,,,DrawDown,4663,0.1303396516504514,1.9156066817747963
4664,newsRACE,4664,2021-04-14 18:56:00,208.41000366210938,208.41000366210938,208.41000366210938,208.41000366210938,0.16796580873304173,,-0.005664084621869833,MA_cross_Sentiment,4664,737894.7888888889,Broker,4664,1219.6642456054688,1011.2542419433594,BuySell,4664,,,Trades - Net Profit/Loss,4664,,,DrawDown,4664,0.14712554496711203,1.9156066817747963
4665,newsRACE,4665,2021-04-14 18:58:00,208.27149963378906,208.34500122070312,208.27149963378906,208.34500122070312,0.17190075443028285,,-0.0048514827928840265,MA_cross_Sentiment,4665,737894.7902777778,Broker,4665,1219.6642456054688,1011.3192443847656,BuySell,4665,,,Trades - Net Profit/Loss,4665,,,DrawDown,4665,0.14070709908891668,1.9156066817747963
4666,newsRACE,4666,2021-04-14 19:00:00,208.3800048828125,208.3800048828125,208.1699981689453,208.1699981689453,0.1758755813943852,,-0.004026116949996605,MA_cross_Sentiment,4666,737894.7916666666,Broker,4666,1219.6642456054688,1011.4942474365234,BuySell,4666,,,Trades - Net Profit/Loss,4666,,,DrawDown,4666,0.12342701557318371,1.9156066817747963
4667,newsRACE,4667,2021-04-14 19:02:00,208.02999877929688,208.02999877929688,207.7899932861328,208.02999877929688,0.17989028962534867,,-0.0031879870932076254,MA_cross_Sentiment,4667,737894.7930555556,Broker,4667,1219.6642456054688,1011.6342468261719,BuySell,4667,,,Trades - Net Profit/Loss,4667,,,DrawDown,4667,0.10960325009608458,1.9156066817747963
4668,newsRACE,4668,2021-04-14 19:04:00,208.10000610351562,208.3000030517578,208.01499938964844,208.3000030517578,0.18394487912317337,,-0.0023370932225170588,MA_cross_Sentiment,4668,737894.7944444445,Broker,4668,1219.6642456054688,1011.3642425537109,BuySell,4668,,,Trades - Net Profit/Loss,4668,,,DrawDown,4668,0.1362639073295744,1.9156066817747963
4669,newsRACE,4669,2021-04-14 19:06:00,208.11000061035156,208.11000061035156,208.10000610351562,208.10000610351562,0.18803934988785928,,-0.0014734353379249193,MA_cross_Sentiment,4669,737894.7958333333,Broker,4669,1219.6642456054688,1011.5642395019531,BuySell,4669,,,Trades - Net Profit/Loss,4669,,,DrawDown,4669,0.11651588617335225,1.9156066817747963
4670,newsRACE,4670,2021-04-14 19:08:00,207.92999267578125,207.9949951171875,207.92999267578125,207.9499969482422,0.19217370191940628,,-0.0005970134394311932,MA_cross_Sentiment,4670,737894.7972222222,Broker,4670,1219.6642456054688,1011.7142486572266,BuySell,4670,,,Trades - Net Profit/Loss,4670,,,DrawDown,4670,0.10170374029810848,1.9156066817747963
4671,newsRACE,4671,2021-04-14 19:10:00,208.0500030517578,208.0500030517578,207.8800048828125,207.8800048828125,0.19634793521781457,,0.00029217247296410565,MA_cross_Sentiment,4671,737894.7986111111,Broker,4671,1219.6642456054688,1011.7842407226562,BuySell,4671,,,Trades - Net Profit/Loss,4671,,,DrawDown,4671,0.09479261089827702,1.9156066817747963
4672,newsRACE,4672,2021-04-14 19:12:00,208.0,208.0800018310547,208.0,208.0800018310547,0.20056204978308398,,0.0011941223992609773,MA_cross_Sentiment,4672,737894.8,Broker,4672,1219.6642456054688,1011.5842437744141,BuySell,4672,,,Trades - Net Profit/Loss,4672,,,DrawDown,4672,0.11454063205449917,1.9156066817747963
4673,newsRACE,4673,2021-04-14 19:14:00,207.9499969482422,208.14999389648438,207.9499969482422,208.07000732421875,0.2048160456152146,,0.0021088363394594634,MA_cross_Sentiment,4673,737894.8013888889,Broker,4673,1219.6642456054688,1011.59423828125,BuySell,4673,,,Trades - Net Profit/Loss,4673,,,DrawDown,4673,0.11355375833379074,1.9156066817747963
4674,newsRACE,4674,2021-04-14 19:16:00,208.35000610351562,208.38999938964844,208.27000427246094,208.27999877929688,0.20910992271420642,,0.0030363142935595083,MA_cross_Sentiment,4674,737894.8027777778,Broker,4674,1219.6642456054688,1011.3842468261719,BuySell,4674,,,Trades - Net Profit/Loss,4674,,,DrawDown,4674,0.13428865321072134,1.9156066817747963
4675,newsRACE,4675,2021-04-14 19:18:00,208.2899932861328,208.4600067138672,208.2899932861328,208.4600067138672,0.21344368108005937,,0.00397655626156114,MA_cross_Sentiment,4675,737894.8041666667,Broker,4675,1219.6642456054688,1011.2042388916016,BuySell,4675,,,Trades - Net Profit/Loss,4675,,,DrawDown,4675,0.15206292692552661,1.9156066817747963
4676,newsRACE,4676,2021-04-14 19:20:00,208.10499572753906,208.25,208.08999633789062,208.11000061035156,0.2178173207127736,,0.004929562243464344,MA_cross_Sentiment,4676,737894.8055555555,Broker,4676,1219.6642456054688,1011.5542449951172,BuySell,4676,,,Trades - Net Profit/Loss,4676,,,DrawDown,4676,0.11750275989406068,1.9156066817747963
4677,newsRACE,4677,2021-04-14 19:22:00,208.05909729003906,208.05909729003906,208.05909729003906,208.05909729003906,0.22223084161234885,,0.0058953322392691215,MA_cross_Sentiment,4677,737894.8069444444,Broker,4677,1219.6642456054688,1011.6051483154297,BuySell,4677,,,Trades - Net Profit/Loss,4677,,,DrawDown,4677,0.11247648396691053,1.9156066817747963
4678,newsRACE,4678,2021-04-14 19:24:00,208.0,208.0,207.82000732421875,207.82000732421875,0.2266842437787855,,0.006873866248975513,MA_cross_Sentiment,4678,737894.8083333333,Broker,4678,1219.6642456054688,1011.84423828125,BuySell,4678,,,Trades - Net Profit/Loss,4678,,,DrawDown,4678,0.088868355219154,1.9156066817747963
4679,newsRACE,4679,2021-04-14 19:26:00,207.52999877929688,207.99000549316406,207.34010314941406,207.64999389648438,0.23117752721208318,,0.00786516427258345,MA_cross_Sentiment,4679,737894.8097222223,Broker,4679,1219.6642456054688,1012.0142517089844,BuySell,4679,,,Trades - Net Profit/Loss,4679,,,DrawDown,4679,0.07208095522505716,1.9156066817747963
4680,newsRACE,4680,2021-04-14 19:28:00,207.64999389648438,207.8300018310547,207.5800018310547,207.6750030517578,0.23571069191224217,,0.008869226310092987,MA_cross_Sentiment,4680,737894.8111111111,Broker,4680,1219.6642456054688,1011.9892425537109,BuySell,4680,,,Trades - Net Profit/Loss,4680,,,DrawDown,4680,0.07455039954298255,1.9156066817747963
4681,newsRACE,4681,2021-04-14 19:30:00,207.55999755859375,207.55999755859375,207.47000122070312,207.47000122070312,0.24028373787926227,,0.009886052361504097,MA_cross_Sentiment,4681,737894.8125,Broker,4681,1219.6642456054688,1012.1942443847656,BuySell,4681,,,Trades - Net Profit/Loss,4681,,,DrawDown,4681,0.054308188187688074,1.9156066817747963
4682,newsRACE,4682,2021-04-14 19:32:00,207.4499969482422,207.4499969482422,207.33999633789062,207.33999633789062,0.2448966651131435,,0.010915642426816766,MA_cross_Sentiment,4682,737894.8138888889,Broker,4682,1012.2142486572266,1012.2142486572266,BuySell,4682,204.22989639282227,,Trades - Net Profit/Loss,4682,2.9900054931640625,,DrawDown,4682,0.052332934068835,1.9156066817747963
4683,newsRACE,4683,2021-04-14 19:34:00,207.33999633789062,207.44000244140625,207.27000427246094,207.27000427246094,0.24954947361388594,,0.011957996506031035,MA_cross_Sentiment,4683,737894.8152777777,Broker,4683,804.8742523193359,1012.1442565917969,BuySell,4683,204.16095420837402,,Trades - Net Profit/Loss,4683,,,DrawDown,4683,0.059244063468666466,1.9156066817747963
4684,newsRACE,4684,2021-04-14 19:36:00,207.27000427246094,207.27000427246094,207.1053924560547,207.2100067138672,0.2542421633814897,,0.013013114599146905,MA_cross_Sentiment,4684,737894.8166666667,Broker,4684,804.8742523193359,1012.0842590332031,BuySell,4684,,,Trades - Net Profit/Loss,4684,,,DrawDown,4684,0.06516831914778949,1.9156066817747963
4685,newsRACE,4685,2021-04-14 19:38:00,207.10000610351562,207.22999572753906,207.10000610351562,207.22000122070312,0.25897473441595453,,0.01408099670616432,MA_cross_Sentiment,4685,737894.8180555556,Broker,4685,804.8742523193359,1012.0942535400391,BuySell,4685,,,Trades - Net Profit/Loss,4685,,,DrawDown,4685,0.06418144542708105,1.9156066817747963
4686,newsRACE,4686,2021-04-14 19:40:00,207.22000122070312,207.22999572753906,206.86000061035156,207.19000244140625,0.2637471867172805,,0.015161642827083335,MA_cross_Sentiment,4686,737894.8194444445,Broker,4686,804.8742523193359,1012.0642547607422,BuySell,4686,,,Trades - Net Profit/Loss,4686,,,DrawDown,4686,0.06714357326664257,1.9156066817747963
4687,newsRACE,4687,2021-04-14 19:42:00,207.16000366210938,207.19000244140625,207.10000610351562,207.10000610351562,0.2685595202854677,,0.016255052961903937,MA_cross_Sentiment,4687,737894.8208333333,Broker,4687,804.8742523193359,1011.9742584228516,BuySell,4687,,,Trades - Net Profit/Loss,4687,,,DrawDown,4687,0.0760299567853271,1.9156066817747963
4688,newsRACE,4688,2021-04-14 19:44:00,207.19000244140625,207.19000244140625,206.99000549316406,206.99000549316406,0.2734117351205162,,0.017361227110626112,MA_cross_Sentiment,4688,737894.8222222222,Broker,4688,804.8742523193359,1011.8642578125,BuySell,4688,,,Trades - Net Profit/Loss,4688,,,DrawDown,4688,0.08689159442286472,1.9156066817747963
4689,newsRACE,4689,2021-04-14 19:46:00,207.0615997314453,207.14999389648438,206.99000549316406,207.08999633789062,0.27830383122242586,,0.018480165273249874,MA_cross_Sentiment,4689,737894.8236111111,Broker,4689,804.8742523193359,1011.9642486572266,BuySell,4689,,,Trades - Net Profit/Loss,4689,,,DrawDown,4689,0.07701833718347174,1.9156066817747963
4690,newsRACE,4690,2021-04-14 19:48:00,207.0800018310547,207.0800018310547,206.97000122070312,207.05999755859375,0.28323580859119657,,0.019611867449775194,MA_cross_Sentiment,4690,737894.825,Broker,4690,804.8742523193359,1011.9342498779297,BuySell,4690,,,Trades - Net Profit/Loss,4690,,,DrawDown,4690,0.07998046502303326,1.9156066817747963
4691,newsRACE,4691,2021-04-14 19:50:00,207.08999633789062,207.25,206.9499969482422,207.125,0.28820766722682845,,0.0207563336402021,MA_cross_Sentiment,4691,737894.8263888889,Broker,4691,804.8742523193359,1011.9992523193359,BuySell,4691,,,Trades - Net Profit/Loss,4691,,,DrawDown,4691,0.07356201914483791,1.9156066817747963
4692,newsRACE,4692,2021-04-14 19:52:00,207.1750030517578,207.40809631347656,207.1750030517578,207.38999938964844,0.2932194071293217,,0.02191356384453061,MA_cross_Sentiment,4692,737894.8277777778,Broker,4692,804.8742523193359,1012.2642517089844,BuySell,4692,,,Trades - Net Profit/Loss,4692,,,DrawDown,4692,0.04739555211042041,1.9156066817747963
4693,newsRACE,4693,2021-04-14 19:54:00,207.3350067138672,207.5399932861328,207.3300018310547,207.50999450683594,0.298271028298676,,0.02308355806276069,MA_cross_Sentiment,4693,737894.8291666667,Broker,4693,804.8742523193359,1012.3842468261719,BuySell,4693,,,Trades - Net Profit/Loss,4693,,,DrawDown,4693,0.03554704075217436,1.9156066817747963
4694,newsRACE,4694,2021-04-14 19:56:00,207.3887939453125,207.6999969482422,207.3887939453125,207.6999969482422,0.3033625307348915,,0.02426631629489233,MA_cross_Sentiment,4694,737894.8305555555,Broker,4694,804.8742523193359,1012.5742492675781,BuySell,4694,,,Trades - Net Profit/Loss,4694,,,DrawDown,4694,0.016785893316660642,1.9156066817747963
4695,newsRACE,4695,2021-04-14 19:58:00,207.6699981689453,207.6699981689453,207.30999755859375,207.4199981689453,0.30849391443796825,,0.025461838540925597,MA_cross_Sentiment,4695,737894.8319444444,Broker,4695,804.8742523193359,1012.2942504882812,BuySell,4695,,,Trades - Net Profit/Loss,4695,,,DrawDown,4695,0.0444334242708589,1.9156066817747963
4696,newsRACE,4696,2021-04-15 13:30:00,211.02999877929688,211.72000122070312,211.00999450683594,211.60000610351562,-0.013212063232382987,,-0.15013680375800595,MA_cross_Sentiment,4696,737895.5625,Broker,4696,804.8742523193359,1016.4742584228516,BuySell,4696,,,Trades - Net Profit/Loss,4696,,,DrawDown,4696,0.0,1.9156066817747963
4697,newsRACE,4697,2021-04-15 13:32:00,211.7100067138672,211.92999267578125,211.4199981689453,211.4199981689453,-0.013669085445269073,,-0.16227499000244242,MA_cross_Sentiment,4697,737895.5638888889,Broker,4697,804.8742523193359,1016.2942504882812,BuySell,4697,,,Trades - Net Profit/Loss,4697,,,DrawDown,4697,0.017709049991055405,1.9156066817747963
4698,newsRACE,4698,2021-04-15 13:34:00,211.5399932861328,211.875,211.5399932861328,211.75,-0.013934989596958254,,-0.17124927531902595,MA_cross_Sentiment,4698,737895.5652777777,Broker,4698,804.8742523193359,1016.6242523193359,BuySell,4698,,,Trades - Net Profit/Loss,4698,,,DrawDown,4698,0.0,1.9156066817747963
4699,newsRACE,4699,2021-04-15 13:36:00,211.8000030517578,212.0,211.60499572753906,211.6300048828125,-0.01400977568745054,,-0.17705965970775667,MA_cross_Sentiment,4699,737895.5666666667,Broker,4699,804.8742523193359,1016.5042572021484,BuySell,4699,,,Trades - Net Profit/Loss,4699,,,DrawDown,4699,0.011803290833731541,1.9156066817747963
4700,newsRACE,4700,2021-04-15 13:38:00,211.63999938964844,211.76499938964844,211.30499267578125,211.5399932861328,-0.013893443716745928,,-0.17970614316863445,MA_cross_Sentiment,4700,737895.5680555556,Broker,4700,1016.5142517089844,1016.5142517089844,BuySell,4700,,214.94147438049313,Trades - Net Profit/Loss,4700,4.3000030517578125,,DrawDown,4700,0.010820183573292305,1.9156066817747963
4701,newsRACE,4701,2021-04-15 13:40:00,211.63499450683594,211.63499450683594,211.3000030517578,211.32000732421875,-0.013585993684844418,,-0.17918872570165933,MA_cross_Sentiment,4701,737895.5694444445,Broker,4701,1228.1492462158203,1016.8292388916016,BuySell,4701,,214.80951942443846,Trades - Net Profit/Loss,4701,,,DrawDown,4701,0.0,1.9156066817747963
